Corpus 1,Corpus 2,value
bibistbabun,KApW0LzOdQwG6Jn,0.8874304833097175
DoronStauber007,008Maverick,0.8875359831293421
RevitalMadar,Dandy_first,0.8875440145092024
sms82900,AviNimni4,0.8875915810560172
noambl236530,BitonNikol,0.8876163465176069
prydmn6,orli1960,0.8876199124794611
ti3627sa,eyal_kaplan,0.8876252265248219
RgshaiSy,DanielOriii,0.8876370973274583
medinayehudit,elizipori,0.8876509604560185
navak50,j32ndSzbeJGuek8,0.8876522873113247
PantiPonta22,Igoigo4561,0.8876526878561625
efroniido,Joe02020202,0.8876529454606309
RgshaiSy,OrwellTruth1984,0.8876620818887837
gili_zur,AlrxKipnis,0.8876674539108288
ti3627sa,hhwsb1,0.887672336759569
RiRinabr,OFgSTCH7IvIILSB,0.8876944143686887
hhwsb1,efroniido,0.887694578853788
atzam357,SvetkaIL,0.8877017241177914
ti3627sa,QwbyYhwdh,0.887702737080887
The_One_Star,DoronLavi3,0.8877079590874297
shobot6,Dany16905696,0.8877268123153962
Dandy_first,6464zipor,0.887750758938285
AviNimni4,6464zipor,0.8877593686828769
OrwellTruth1984,HgmyStr,0.8877799541274515
RabanYocha17759,Beitar_76,0.8877866560980419
Ido89209450,51JYvsb1i7LDjyW,0.887831211625723
iKgwyGgoSHGmYYj,KatamarZ,0.8878387809200592
MySmallfish,AlonGafni1,0.8878516074750482
ShbrYwsy,Mo27029,0.8878634920127981
zacaiha,sms82900,0.8878709062803617
dorontsedaka,SbnYzyq,0.8878866967129655
moving_bot22,danny_sovevani,0.8878921553957763
jackofa09855041,hhwsb1,0.887895726386256
noambl236530,HgmyStr,0.8879016195977033
atzam357,Az291058,0.8879184416544251
liatlev67,DoronStaub69008,0.8879299370757662
tsipisasony,51JYvsb1i7LDjyW,0.8879353802667358
Zion5My,QwbyYhwdh,0.8879434889912216
dorontsedaka,AnBzxqUW43N0f8a,0.8879486233739405
paXqueville,KhnHrwn,0.8879564219154579
TsadokRonit,DoronStaub28724,0.887967064760083
BenzerBenzemez,AnBzxqUW43N0f8a,0.8879676730649273
tsipisasony,Ili02Boss,0.8879727196449062
Mot_Tal,DoronLavi3,0.887986545108614
swr67870,iKgwyGgoSHGmYYj,0.8879980449610508
yk2775,iKgwyGgoSHGmYYj,0.8880213307318773
adi_darkly,Arie36930212,0.8880355586485589
SvetkaIL,DovRamon,0.888054760324166
moshenatania,TsadokRonit,0.8880553628338506
ynonhadary,swr67870,0.888075119677731
RgshaiSy,RabanYocha17759,0.8880755281911011
ShbrYwsy,Max_B_777,0.8880759731863687
RabanYocha17759,008Maverick,0.888083742975573
danny_sovevani,AviNimni4,0.8880946026188116
jackofa09855041,AnBzxqUW43N0f8a,0.8880962742385848
l_ysr70678,Dany16905696,0.8881022270968436
menashee4599,bibistbabun,0.8881214791851799
yk2775,aH8QGoSfkVWZCu9,0.8881240089925944
bibistbabun,adi_darkly,0.8881326917000036
l_ysr70678,Beitar_76,0.8881477650509345
Ido89209450,Az291058,0.8881592950841991
adi_darkly,DoronStauber007,0.8881618628154558
smolan_with_s,Galor03155003,0.8881651017191959
liatlev67,DanielOriii,0.8881682457575272
jackofa09855041,RgshaiSy,0.8881739771538356
yosishahbar,R_BBN_IL,0.8881765109230462
MySmallfish,Dany16905696,0.8881865465134375
Mo27029,Arie36930212,0.8881917545643431
shogokipppp,shobot6,0.8881950180725012
nadi_paamoni,izikduvdevan,0.8881959992405437
Mo27029,DoronStaub69008,0.8882020489833446
medinayehudit,BO12399526505,0.888204765713384
l_ysr70678,FannyMaPines,0.8882072352543365
shogokipppp,RiRinabr,0.8882102779857692
duduheim1502,dorontsedaka,0.8882213665133206
medinayehudit,atzam357,0.8882367759516919
ynonhadary,l_ysr70678,0.8882394035136922
orenant,l_ysr70678,0.8882571625979301
KatamarZ,AlrxKipnis,0.8882613717250476
eyal_kaplan,MySmallfish,0.8882615789494974
NptlyS,DoronStaub28724,0.8882711435373869
nurit812,Nilsagar23,0.8882721296216483
K82GiF4oGDNFgga,Amibargil,0.8882722947607985
navak50,GE4IL,0.8882823533761639
lililea22,ShbrYwsy,0.8882852764677875
Pusha44986409,BHlpUPqIkKjnSqL,0.8882892109051417
ynonhadary,QwbyYhwdh,0.888294338849785
tamimor210245,AlonGafni1,0.888312279116617
DoronStaub69008,ASHER501,0.8883161244515163
yosi_shahbar,afik_banegev,0.8883206637413111
OrwellTruth1984,BHlpUPqIkKjnSqL,0.8883225927137
Joe02020202,Gad680gmailcom1,0.8883252980667838
navak50,Galor03155003,0.8883372042260446
K82GiF4oGDNFgga,6464zipor,0.8883405170043076
ZoharTrade,Efke12,0.8883488680080408
shall_miri,NptlyS,0.8883506926556505
Arie36930212,ASHER501,0.8883514050619287
gili_zur,0k8a6jmiyKMjuoc,0.8883544859019766
Mo27029,DoronStauber007,0.8883677577772614
jackofa09855041,The_One_Star,0.8883717393170467
yk2775,RgshaiSy,0.8883722440482473
BenipazdP,212pondi,0.8883893792191293
shushik71,ShbrYwsy,0.8883894088805813
orenant,MySmallfish,0.8883981331093492
Gad680gmailcom1,Dany16905696,0.8884081867455366
WryYrqwny,Mo27029,0.8884177305946891
paXqueville,afik_banegev,0.8884220334845693
jackofa09855041,DovRamon,0.8884504470663914
SbnYzyq,MySmallfish,0.8884738003084566
K82GiF4oGDNFgga,Amiros62799521,0.8884746261081936
KApW0LzOdQwG6Jn,K82GiF4oGDNFgga,0.8884766432437086
efroniido,KhnHrwn,0.8884871401328793
aH8QGoSfkVWZCu9,MySmallfish,0.8884986404186793
Gad680gmailcom1,BenzerBenzemez,0.8885040688936334
lmolgan,DoronStauber007,0.8885272805722993
shalom_tuviana,l_ysr70678,0.8885466690163629
menashee4599,AviNimni4,0.8885638967769586
l_ysr70678,RgshaiSy,0.8885641209113275
NkCninFukolqlQC,Arie36930212,0.8885703860788545
Joe02020202,BARUCHKEREN1,0.888582907382249
l_ysr70678,indianados1,0.8885913473614896
atzam357,HwmwsG,0.8885989179244441
ELISHALOM4,Arie36930212,0.8886038309093878
izikduvdevan,K82GiF4oGDNFgga,0.8886174450944097
adorah1,Amibargil,0.8886482255008071
ELISHALOM4,DoronStaub69008,0.888648472970903
besiata2,Efke12,0.8886603644377032
AviNimni4,212pondi,0.8886963273778442
KatamarZ,EpsteinBarr7,0.8887055561712927
m2CL3T2r7CC7Q38,HwmwsG,0.8887251286761432
ynonhadary,ZoharTrade,0.8887473522644275
shobot6,adorah1,0.8887520699546861
yosihaiafe,ShbrYwsy,0.8887742260069814
afik_banegev,Dandy_first,0.8887829438231295
zacaiha,NptlyS,0.888786917050957
ELISHALOM4,DoronStauber007,0.8887959785793847
jackofa09855041,EpsteinBarr7,0.8888113792842159
mHtUq817Q1VAYag,emetkoevet,0.8888607937109576
m2CL3T2r7CC7Q38,besiata2,0.8889009000359283
noambl236530,MoranT555,0.8889566844935997
QwbyYhwdh,HwmwsG,0.8889768708104558
adorah1,K82GiF4oGDNFgga,0.8889940514405453
ryntswr3,TsadokRonit,0.8890469416952113
yosishahbar,BO12399526505,0.889070767274421
ryntswr3,babusha110,0.8890763380551612
yosi_shahbar,Beitar_76,0.8891460861254603
eyal_kaplan,bibistbabun,0.8891615534436121
gili_zur,DoronStaub28724,0.8891693522082507
LnySbg30090,212pondi,0.8891805435091086
bibistbabun,Sasreuven,0.8892121015494261
YahavYonatan,BO12399526505,0.8892308850941654
BitonNikol,Arie36930212,0.8892876353771654
m2CL3T2r7CC7Q38,YahavYonatan,0.8892928201666451
yosishahbar,aH8QGoSfkVWZCu9,0.8893065789319021
NataniaMoshe,BenzerBenzemez,0.8893190691517032
yosihaiafe,WryYrqwny,0.8893305339207568
ryntswr3,EpsteinBarr7,0.8893619562112838
Igoigo4561,DoronStaub97973,0.8893736642148409
zacaiha,moving_bot22,0.889385590587125
YahavYonatan,Beitar_76,0.8894042781691756
eyal_kaplan,AlonGafni1,0.8894249903161738
YahavYonatan,BitonNikol,0.8894260836323183
j32ndSzbeJGuek8,bibistbabun,0.8894333798461568
rikiblaiberg,Sasreuven,0.8894561540330421
shall_miri,eyal_kaplan,0.8895004671170901
yosi_shahbar,Hadassa46476315,0.8895142773604686
ynonhadary,DoronStaub97973,0.8895299043089188
yosishahbar,AlrxKipnis,0.8895488225019085
noambl236530,motimo68,0.8895584766682658
MaxB7777,212pondi,0.8895615115161559
moshenatania,eyal_kaplan,0.8895778065248519
smolan_with_s,shobot6,0.8895905493300925
smolan_with_s,AnBzxqUW43N0f8a,0.8896041260436236
yosishahbar,KApW0LzOdQwG6Jn,0.889605981398505
moshenatania,Beitar_76,0.8896080321331818
yhkhn3,BenzerBenzemez,0.8896112985748034
eyal_kaplan,OrwellTruth1984,0.8896139814519932
KApW0LzOdQwG6Jn,DoronStaub69008,0.889622235075261
yhkhn3,BO12399526505,0.8896308843698771
WryYrqwny,LnySbg30090,0.8896379956264577
moshenatania,PantiPonta22,0.8896616565983669
moving_bot22,BitonNikol,0.8896811616135477
avar14700079,BenzerBenzemez,0.8896893679570899
gili_zur,Ido89209450,0.889734899582886
navak50,RgshaiSy,0.8897540278411825
BitonNikol,51JYvsb1i7LDjyW,0.8897553544231707
YahavYonatan,Hadassa46476315,0.8897610195589198
navak50,Ofirizhaki,0.8897887043786251
m2CL3T2r7CC7Q38,Pusha44986409,0.8897896039693547
rikiblaiberg,hanalevi1961,0.889804301694203
m2CL3T2r7CC7Q38,51JYvsb1i7LDjyW,0.8898106263609107
anibibist,Amiros62799521,0.8898449089302481
dorontsedaka,RevitalMadar,0.8898481936775245
navak50,HgmyStr,0.8898843085231828
yosishahbar,danny_sovevani,0.8898844349997409
rikiblaiberg,izikduvdevan,0.8898951280952757
shalom_tuviana,avar14700079,0.8899025861946112
RevitalMadar,Ili02Boss,0.889905221854319
smolan_with_s,DovRamon,0.8899071221580699
moving_bot22,RgshaiSy,0.8899179943743756
Joe02020202,AnBzxqUW43N0f8a,0.8899376808759457
mHtUq817Q1VAYag,6464zipor,0.8899413043271436
Ido89209450,DanielOriii,0.8899424644542796
The_One_Star,51JYvsb1i7LDjyW,0.8899435473372405
rikiblaiberg,danny_sovevani,0.889959520725677
eyal_kaplan,1Ycmeired,0.8899598906743973
nadi_paamoni,BitonNikol,0.8899810767861187
Pusha44986409,HgmyStr,0.88998324345521
avar14700079,The_One_Star,0.8899870674617208
orenant,Joe02020202,0.8899965060234548
elizipori,The_One_Star,0.8900009193847116
tsipisasony,AviNimni4,0.8900049747056531
Ido89209450,DoronStaub28724,0.8900147369111538
tsipisasony,DanielOriii,0.8900292014241465
avar14700079,Ido89209450,0.8900299164908223
zacaiha,BenzerBenzemez,0.8900490697340074
demokratya11,GE4IL,0.8900532342878875
KazanMoshe,AviNimni4,0.8900644158217957
noambl236530,RgshaiSy,0.8900737073103296
TsadokRonit,Nilsagar23,0.8900767930101847
moshenatania,KApW0LzOdQwG6Jn,0.8900771871701664
shalom_tuviana,SvetkaIL,0.890093546900623
moving_bot22,Hadassa46476315,0.890109835997421
bibistbabun,GE4IL,0.8901172071389452
Mot_Tal,DoronStaub28724,0.8901339543470295
paXqueville,EujAKgojA2KVxmb,0.8901347532487937
GE4IL,DoronStauber007,0.890138024459139
OrwellTruth1984,Amiros62799521,0.8901477443708865
anibibist,TsadokRonit,0.8901479820370746
PantiPonta22,BO12399526505,0.8901696870622156
shogokipppp,RabanYocha17759,0.8901747668222258
izikduvdevan,51JYvsb1i7LDjyW,0.8901846451611348
ShbrYwsy,0k8a6jmiyKMjuoc,0.8901854717448563
jackofa09855041,eyal_kaplan,0.8901889751201377
BitonNikol,AnBzxqUW43N0f8a,0.8902089962902581
DovRamon,51JYvsb1i7LDjyW,0.890218142332594
shall_miri,TsadokRonit,0.8902193427108445
PantiPonta22,Az291058,0.8902422628505566
KatamarZ,AnBzxqUW43N0f8a,0.8902520805683315
paXqueville,RlInOfof4QiXGSK,0.8902606935814031
noambl236530,Mot_Tal,0.8902656117392141
RgshaiSy,Joe02020202,0.8902852430800036
rikiblaiberg,liatlev67,0.8902873180052402
smolan_with_s,RlInOfof4QiXGSK,0.8903273415264921
Nilsagar23,DrwqBrhm79967,0.8903432243800282
swr67870,AnBzxqUW43N0f8a,0.890353673726851
nadi_paamoni,DovRamon,0.8903607520260878
noambl236530,Gad680gmailcom1,0.8903669426321433
TsadokRonit,OrwellTruth1984,0.8903682429222204
rikiblaiberg,Galor03155003,0.8903729553153958
m2CL3T2r7CC7Q38,K82GiF4oGDNFgga,0.890380806809424
prydmn6,Max_B_777,0.8904074758849397
yosich53,moving_bot22,0.890407721041287
Joe02020202,Hadassa46476315,0.8904177279730447
swr67870,orenant,0.8904254693914502
atzam357,KazanMoshe,0.8904297606074116
swr67870,KatamarZ,0.8904340399288917
R_BBN_IL,Arie36930212,0.8904373816256862
liatlev67,anibibist,0.8904585970941089
yk2775,orenant,0.8904620666807495
nurit812,DoronStaub97973,0.8904689519676057
smolan_with_s,BARUCHKEREN1,0.8904694644427216
yk2775,RevitalMadar,0.8904758661881053
tamimor210245,Pusha44986409,0.8904792630295171
swr67870,LnySbg30090,0.8904809797307285
bibistbabun,0k8a6jmiyKMjuoc,0.8904888183155695
shogokipppp,AnBzxqUW43N0f8a,0.8904899739684501
michal_S610,elizipori,0.8904909893868609
prydmn6,DoctoryErez,0.8904964154667275
l_ysr70678,RevitalMadar,0.8905102795780288
lililea22,Arie36930212,0.890525011687979
danny_sovevani,Joe02020202,0.8905335483241474
yk2775,BitonNikol,0.8905337987666244
SvetkaIL,KhnHrwn,0.8905412368233674
hertz_eran,DoronStauber007,0.8905748892965347
l_ysr70678,j32ndSzbeJGuek8,0.890588342250896
Igoigo4561,HwmwsG,0.8905898021528064
AnBzxqUW43N0f8a,008Maverick,0.8905952334280883
shall_miri,menashee4599,0.8905992954485555
dorontsedaka,DovRamon,0.890600488129372
j32ndSzbeJGuek8,QwbyYhwdh,0.8906070708565801
Joe02020202,EujAKgojA2KVxmb,0.8906337666809458
prydmn6,BenipazdP,0.8906362203687638
prydmn6,lovesomebody100,0.8906417216897617
KhnHrwn,Az291058,0.8906547860557507
liatlev67,51JYvsb1i7LDjyW,0.8906674460027278
nurit812,gili_zur,0.8906774291965465
demokratya11,ELISHALOM4,0.8906955353610748
tamimor210245,moshenatania,0.890698849630362
adorah1,RevitalMadar,0.89070105920273
ly39779426,NataniaMoshe,0.8907052081453148
rinio1984,Dany16905696,0.8907081067854968
moving_bot22,michal_S610,0.8907151305927893
shushik71,demokratya11,0.890715600105628
K82GiF4oGDNFgga,AlrxKipnis,0.8907425478859013
tamimor210245,OrwellTruth1984,0.8907632474313275
shogokipppp,The_One_Star,0.8907717833504818
efroniido,HwmwsG,0.8907738494232419
menashee4599,mHtUq817Q1VAYag,0.8907792709786178
atzam357,EujAKgojA2KVxmb,0.8907902374906008
hhwsb1,MySmallfish,0.8908012302306739
MySmallfish,Beitar_76,0.8908054647071794
ZoharTrade,Igoigo4561,0.8908090475801901
adorah1,KatamarZ,0.8908196718518975
lmolgan,WryYrqwny,0.8908592862545354
emetkoevet,YahavYonatan,0.8908697664379241
bibistbabun,afik_banegev,0.8908717790134798
ZoharTrade,SbnYzyq,0.8908853554065418
atzam357,KhnHrwn,0.8908936931657323
orenant,HwmwsG,0.890902675635278
jackofa09855041,adorah1,0.8909186609328951
a51LetvgkZzmWCw,ShbrYwsy,0.8909224732584784
shushik71,Nilsagar23,0.8909247626530686
HwmwsG,FannyMaPines,0.8909313192433352
NkCninFukolqlQC,Nilsagar23,0.8909341026962402
swr67870,medinayehudit,0.8909380039947496
shall_miri,prydmn6,0.89097323314451
liatlev67,efroniido,0.8909776025126891
ZoharTrade,BitonNikol,0.891025271506225
emetkoevet,51JYvsb1i7LDjyW,0.8910443600461372
nadi_paamoni,demokratya11,0.8910498468127744
rinio1984,Beitar_76,0.8910651696747782
a51LetvgkZzmWCw,MoranT555,0.8910717523273238
YahavYonatan,7Za03F3no0CsgpN,0.8910735596206724
yosihaiafe,prydmn6,0.8910806095725591
bibistbabun,a51LetvgkZzmWCw,0.8911005989395091
shogokipppp,rinio1984,0.8911131395307621
nadi_paamoni,ly39779426,0.8911261737586851
moving_bot22,MoranT555,0.8911330411601844
HwmwsG,BrQybh7491,0.8911436960879959
nadi_paamoni,hertz_eran,0.8911462274490802
shalom_tuviana,HwmwsG,0.8911583895318831
indianados1,HwmwsG,0.8912309461874189
yk2775,adorah1,0.8912596995559467
levyalbertino,K82GiF4oGDNFgga,0.8912635522876212
zacaiha,yosishahbar,0.8912772155291536
afik_banegev,SvetkaIL,0.8912846200596946
noambl236530,Nilsagar23,0.8913199320884327
gl_xllk,HwmwsG,0.8913269245193199
DoronStaub69008,Beitar_76,0.8913554216141237
zacaiha,Nilsagar23,0.8913757490095222
nadi_paamoni,NataniaMoshe,0.8913796536049995
yosi_shahbar,Sasreuven,0.8913955784184878
jackofa09855041,besiata2,0.8914129721366866
noambl236530,DoronStaub97973,0.8914161295894246
The_One_Star,HwmwsG,0.8914242907669347
HwmwsG,AlrxKipnis,0.8914336020967059
indianados1,besiata2,0.8914611023721504
navak50,motimo68,0.891463469045088
NataniaMoshe,Igoigo4561,0.8914698345077536
noambl236530,NataniaMoshe,0.8914844690778102
noambl236530,gili_zur,0.891490465117705
ZoharTrade,DovRamon,0.891504254138534
demokratya11,BrQybh7491,0.8915093638401647
bibistbabun,SbnYzyq,0.8915225416887445
smolan_with_s,RabanYocha17759,0.8915339591605365
yhkhn3,DoronStaub97973,0.8915807055277893
j32ndSzbeJGuek8,DoronStaub69008,0.8915939965882723
moving_bot22,motimo68,0.8916130689146403
ynonhadary,DoronStauber007,0.8916175070462464
noambl236530,navak50,0.8916358854580918
j32ndSzbeJGuek8,Arie36930212,0.8916374041026423
yosihaiafe,navak50,0.8916378434369006
adorah1,RlInOfof4QiXGSK,0.8916438291978964
eyal_kaplan,anibibist,0.8916470776627585
yosi_shahbar,j32ndSzbeJGuek8,0.8916656436364486
NataniaMoshe,BO12399526505,0.8916700931706338
motimo68,DoronStaub28724,0.8916725332061938
SbnYzyq,Nilsagar23,0.891689264254483
zacaiha,WryYrqwny,0.8916949667379788
Zion5My,WryYrqwny,0.891697093629746
paXqueville,KatamarZ,0.8917047585140648
iKgwyGgoSHGmYYj,DoronStauber007,0.8917160382628074
elizipori,RabanYocha17759,0.8917434564421081
YahavYonatan,Ofirizhaki,0.8917868088595536
hhwsb1,avar14700079,0.8917973852516665
moving_bot22,RevitalMadar,0.8918610336226561
yosi_shahbar,medinayehudit,0.891879987451158
nurit812,adorah1,0.8918855998941981
motimo68,Joe02020202,0.8918950126641625
tsipisasony,YahavYonatan,0.8918953830546897
avar14700079,FannyMaPines,0.8919132309160357
orenant,Pusha44986409,0.8919208467545094
rikiblaiberg,Amibargil,0.8919318008914001
rikiblaiberg,BrQybh7491,0.8919452303182218
aH8QGoSfkVWZCu9,DoronStaub28724,0.8919501120711714
dorontsedaka,Igoigo4561,0.8919516462379312
yhkhn3,orenant,0.891974361887727
slinkysowner,DoronStauber007,0.8919885042030681
WryYrqwny,BrQybh7491,0.8920133516672127
shalom_tuviana,navak50,0.8920178642424189
avar14700079,atzam357,0.8920190839365663
motimo68,hhwsb1,0.8920278725265226
atzam357,DoronLavi3,0.8920612296609716
moshenatania,RgshaiSy,0.8920616410091712
shalom_tuviana,moshenatania,0.8920662922739315
shall_miri,BrQybh7491,0.8920690853844494
tsipisasony,smolan_with_s,0.8920810462825937
nadi_paamoni,BO12399526505,0.8921016660482238
KazanMoshe,AlonGafni1,0.8921081931606546
KatamarZ,Igoigo4561,0.8921270693563816
rikiblaiberg,Hadassa46476315,0.892154778243665
efroniido,RabanYocha17759,0.8921552689930539
YahavYonatan,KApW0LzOdQwG6Jn,0.8921634472194021
duduheim1502,Arie36930212,0.8921707977069188
tsipisasony,navak50,0.8921733787911319
shobot6,nadi_paamoni,0.8922069918441574
shall_miri,Amibargil,0.8922159003239837
gili_zur,Hadassa46476315,0.8922201974677674
anibibist,KApW0LzOdQwG6Jn,0.8922266282576063
SvetkaIL,BenzerBenzemez,0.8922269050422225
rikiblaiberg,TsadokRonit,0.892233583944994
DoronStaub28724,Amibargil,0.892250951721829
motimo68,Ido89209450,0.8922585310848256
yhkhn3,tsipisasony,0.8922622126716415
RabanYocha17759,Az291058,0.8922742698286751
navak50,Mot_Tal,0.8922829581067135
yosihaiafe,l_ysr70678,0.8922865988623233
zacaiha,FannyMaPines,0.8922891008142979
jackofa09855041,efroniido,0.8922936705210576
yosihaiafe,sms82900,0.8922973400915518
danny_sovevani,YahavYonatan,0.8923050073444847
a51LetvgkZzmWCw,KApW0LzOdQwG6Jn,0.8923100337256245
GE4IL,DoronStaub69008,0.8923148013384382
l_ysr70678,Efke12,0.8923215856738858
jackofa09855041,Dany16905696,0.8923457445902158
yosi_shahbar,RlInOfof4QiXGSK,0.8923512391415803
izikduvdevan,Pusha44986409,0.892352609376807
Ido89209450,DoronLavi3,0.8923822853824888
moshenatania,DovRamon,0.8923849755187911
shall_miri,Hadassa46476315,0.892386268507274
Zion5My,RiRinabr,0.8924129588906243
eyal_kaplan,KatamarZ,0.8924223444657107
Zion5My,PantiPonta22,0.8924538575906605
zacaiha,RiRinabr,0.8924689257412326
The_One_Star,Joe02020202,0.8924734017188105
moving_bot22,Gad680gmailcom1,0.892493531664399
orli1960,DoronStaub97973,0.8924983763194005
tsipisasony,ti3627sa,0.8924984152763369
swr67870,Az291058,0.8925015071214875
jackofa09855041,iKgwyGgoSHGmYYj,0.892515271002915
medinayehudit,Dany16905696,0.8925312077010686
l_ysr70678,Zion5My,0.8925392516075817
medinayehudit,DoronLavi3,0.8925403096943859
zacaiha,QwbyYhwdh,0.8925439038875569
Gad680gmailcom1,AlonGafni1,0.8925485417835508
efroniido,QwbyYhwdh,0.8925591665213107
yk2775,efroniido,0.8925706434730515
jackofa09855041,aH8QGoSfkVWZCu9,0.8925717333049689
GE4IL,DoronStaub97973,0.8925771666415139
l_ysr70678,Joe02020202,0.8925813671040623
dorontsedaka,Ido89209450,0.8926095625685968
michal_S610,YahavYonatan,0.892617027906606
QwbyYhwdh,1Ycmeired,0.892618927575367
NptlyS,DoronStauber007,0.8926294534352311
RgshaiSy,Az291058,0.892635907346014
navak50,TsadokRonit,0.8926473004677857
michal_S610,NataniaMoshe,0.8926514545907959
dorontsedaka,KazanMoshe,0.8926514976027142
prydmn6,lmolgan,0.8926534838709399
eyal_kaplan,QwbyYhwdh,0.8926655411237404
prydmn6,nkfyBBkfifqyxik,0.8926831416308069
mHtUq817Q1VAYag,KhnHrwn,0.8926921457002863
medinayehudit,iKgwyGgoSHGmYYj,0.8927054200603108
yosishahbar,ly39779426,0.8927058369548867
prydmn6,ASHER501,0.8927062027271317
hertz_eran,ShbrYwsy,0.8927204214243885
ynonhadary,yk2775,0.8927272053592094
yk2775,BenzerBenzemez,0.8927494150496363
l_ysr70678,RabanYocha17759,0.8927604609552949
yosishahbar,afik_banegev,0.8927912416483805
swr67870,m2CL3T2r7CC7Q38,0.8927936368752543
Zion5My,MySmallfish,0.8927962544715178
DoctoryErez,Arie36930212,0.8927985147882742
yk2775,RabanYocha17759,0.8928192880956567
DovRamon,Az291058,0.8928372541904219
l_ysr70678,dorontsedaka,0.8928459642744236
moshenatania,BARUCHKEREN1,0.892875389432632
menashee4599,DoronStaub28724,0.8928911845263411
ryntswr3,hhwsb1,0.8928918268446854
atzam357,MySmallfish,0.8929127902901988
demokratya11,YhwsYr,0.8929223097086759
MySmallfish,BenzerBenzemez,0.8929251305578615
OFgSTCH7IvIILSB,HwmwsG,0.8929361531481271
yosi_shahbar,emetkoevet,0.8929364405927591
RevitalMadar,MySmallfish,0.892938646693699
K82GiF4oGDNFgga,Ido89209450,0.8929579704713971
emetkoevet,bibistbabun,0.892976328472705
ryntswr3,AnBzxqUW43N0f8a,0.8929806916863993
swr67870,QwbyYhwdh,0.8930046078182521
nkfyBBkfifqyxik,DoronStaub97973,0.8930111626910201
MaxB7777,K82GiF4oGDNFgga,0.893038264369426
swr67870,Ido89209450,0.893046478558911
rinio1984,BenzerBenzemez,0.8930661511884604
slinkysowner,K82GiF4oGDNFgga,0.8930692140033363
ryntswr3,LnySbg30090,0.8931131737187343
michal_S610,51JYvsb1i7LDjyW,0.8931224549073509
afik_banegev,AlonGafni1,0.8931345268871936
liatlev67,Joe02020202,0.8931637143940188
yhkhn3,afik_banegev,0.8931837528649929
DoronStauber007,7Za03F3no0CsgpN,0.8932102438849217
emetkoevet,DoronStaub28724,0.8932148205816877
prydmn6,AviNimni4,0.8932348203554877
ZoharTrade,Beitar_76,0.8932420256646287
a51LetvgkZzmWCw,Arie36930212,0.8932552492480305
iKgwyGgoSHGmYYj,ZoharTrade,0.8932592224947701
aH8QGoSfkVWZCu9,ZoharTrade,0.8932769890032937
Isagerad,DoronStaub97973,0.8932924266264395
motimo68,MoranT555,0.8933117890716445
adorah1,QwbyYhwdh,0.8933288939061798
swr67870,MySmallfish,0.8933402265937331
ryntswr3,MaxB7777,0.8933446182454415
ryntswr3,QwbyYhwdh,0.8933691865970208
demokratya11,Igoigo4561,0.8933695823000217
noambl236530,emetkoevet,0.8933764041717335
prydmn6,Dany16905696,0.8933904404914845
ryntswr3,KApW0LzOdQwG6Jn,0.8933953407276235
ryntswr3,K82GiF4oGDNFgga,0.8934102596603051
shall_miri,MoranT555,0.8934404205598463
yhkhn3,DoronStaub69008,0.8935082646223754
shalom_tuviana,besiata2,0.8936090693014754
Igoigo4561,Arie36930212,0.8936093095521597
NataniaMoshe,DoronStaub28724,0.8936140730297478
shogokipppp,liatlev67,0.8936174598327395
Ili02Boss,212pondi,0.893627898100061
besiata2,RgshaiSy,0.8936356810973918
navak50,7Za03F3no0CsgpN,0.8936517793139298
Dany16905696,Arie36930212,0.8936768162861304
a51LetvgkZzmWCw,NataniaMoshe,0.8936883753750624
yosishahbar,BrQybh7491,0.8937302033885831
ShbrYwsy,SbnYzyq,0.8937606306590667
nadi_paamoni,DoronStauber007,0.8937665125650439
DoronStauber007,Beitar_76,0.8937761961163901
rikiblaiberg,eyal_kaplan,0.893786311608939
ynonhadary,Arie36930212,0.8937934371037582
gili_zur,Zion5My,0.8938441008009819
levyalbertino,adorah1,0.8939890556518398
besiata2,The_One_Star,0.8940032172683232
eyal_kaplan,Pusha44986409,0.8940098066245541
Arie36930212,6464zipor,0.8940286027282394
gili_zur,atzam357,0.8940322374348926
bibistbabun,BrQybh7491,0.8940413532729307
rikiblaiberg,m2CL3T2r7CC7Q38,0.8940452588235184
orenant,navak50,0.8940457240282045
duduheim1502,ShbrYwsy,0.8940601701366203
mHtUq817Q1VAYag,FannyMaPines,0.8940768604691361
rikiblaiberg,BitonNikol,0.8940894443833914
DoronStauber007,Amiros62799521,0.8941219212299554
duduheim1502,demokratya11,0.894144215712477
bibistbabun,AlrxKipnis,0.8941514191578098
paXqueville,AnBzxqUW43N0f8a,0.8941530250150521
yosishahbar,hanalevi1961,0.894177072974056
RevitalMadar,DoronLavi3,0.8942341106187183
navak50,aH8QGoSfkVWZCu9,0.8942535852384781
avar14700079,AnBzxqUW43N0f8a,0.894254096588309
anibibist,KazanMoshe,0.8942599254956398
Joe02020202,BO12399526505,0.8942659932226649
DoronLavi3,AnBzxqUW43N0f8a,0.8942698981027333
moving_bot22,m2CL3T2r7CC7Q38,0.8942725685650762
mHtUq817Q1VAYag,hhwsb1,0.8942731941384596
shalom_tuviana,rikiblaiberg,0.8942733635042234
nadi_paamoni,RevitalMadar,0.8942803891556605
motimo68,eyal_kaplan,0.8942853099510313
a51LetvgkZzmWCw,6464zipor,0.8943079681120167
BenzerBenzemez,51JYvsb1i7LDjyW,0.8943087129766544
